,amount,v1,v2,v3,v4,v5,v6,v7,time,class
8659,457.65,0.3,0.55,-1.27,0.5,0.07,-2.17,-0.12,15,0
8660,248.44,-0.39,2.35,-0.62,-0.2,0.25,-2.44,0.87,318,0
8661,321.56,-0.23,-2.32,1.64,0.9,-0.17,0.47,0.87,487,0
8662,198.5,-0.41,1.1,-0.14,1.21,-0.91,0.96,1.93,181,0
8663,401.61,2.18,2.81,0.76,0.66,0.85,-0.17,1.95,335,0
8664,499.68,-3.3,1.92,1.9,0.27,0.46,-2.36,1.65,96,0
8665,306.36,2.54,-0.57,-0.96,0.46,-0.53,-0.43,-0.05,108,0
8666,490.02,2.1,-1.57,2.07,1.11,0.49,-1.07,1.06,203,0
8667,504.75,-1.13,-1.67,1.41,-0.29,0.81,0.48,0.35,464,0
8668,477.22,-2.03,-1.17,-1.66,-0.13,-0.25,-2.81,1.56,415,0
8669,83.72,2.81,-0.98,1.53,-0.39,0.98,-2.68,1.43,447,0
8670,275.54,2.22,3.0,2.64,-0.32,-0.37,-2.13,0.02,433,0
8671,73.07,-3.65,-2.35,-2.05,1.49,-0.84,0.73,1.6,284,0
8672,378.88,-1.78,-0.08,-1.98,0.68,-0.09,0.59,-0.95,97,0
8673,41.48,1.19,-1.55,1.53,1.79,0.82,-2.39,-0.58,206,0
8674,219.3,-2.88,0.49,-1.26,-0.78,-0.66,0.76,0.5,336,0
8675,429.65,2.57,-0.67,-0.79,0.35,0.55,-0.44,0.62,29,0
8676,125.66,2.24,-2.72,0.9,0.88,0.95,-0.33,1.83,140,0
8677,315.63,-4.58,-2.26,0.19,0.39,-0.53,0.46,-0.51,493,0
8678,396.62,-3.79,-0.15,-1.65,0.25,0.95,0.84,0.26,271,0
8679,86.28,-4.71,0.8,2.88,0.58,0.45,-0.49,-0.25,230,0
8680,430.83,-4.76,1.51,0.82,1.53,0.6,-0.73,1.67,453,0
8681,306.41,-0.34,-0.05,-2.39,1.41,0.94,-0.94,0.85,418,0
8682,138.79,-3.92,1.3,1.57,-0.79,-0.98,-2.58,-0.45,415,0
8683,242.64,-4.49,2.53,2.51,-0.27,-0.85,-2.21,0.01,217,0
8684,129.34,-2.51,0.12,-2.68,1.71,0.4,-0.38,1.0,445,0
8685,442.53,-0.43,2.75,-1.32,-0.55,-0.45,-0.1,1.79,302,0
8686,216.55,0.06,1.42,0.85,1.93,0.87,-1.32,-0.94,121,0
8687,220.77,-2.23,0.52,2.42,1.98,0.41,-0.97,-0.63,249,0
8688,23.2,-4.91,0.12,0.13,1.13,0.25,-0.3,1.86,432,0
8689,354.21,1.64,-1.6,0.56,0.52,-0.07,-0.37,1.35,278,0
8690,221.19,-0.35,-2.42,-1.42,-0.93,-0.19,-2.85,1.7,76,0
8691,436.03,-3.78,-2.59,2.0,-0.26,-0.11,-0.66,1.83,174,0
8692,193.34,-4.75,0.51,0.07,-0.09,0.49,-2.01,0.72,77,0
8693,183.66,2.48,0.58,2.34,-0.45,-0.45,-1.17,0.46,138,0
8694,431.5,-3.11,0.09,-1.24,1.65,0.2,0.41,-0.64,250,0
8695,487.34,1.49,-3.0,-2.7,0.78,-0.5,-1.42,-0.14,96,0
8696,171.16,2.98,-2.92,-0.74,-0.98,-0.49,-0.38,1.49,65,0
8697,14.71,2.17,1.65,-2.66,1.97,-0.22,-1.76,-0.55,191,0
8698,210.76,0.11,0.32,-2.78,-0.33,-0.36,-2.29,1.33,193,0
8699,151.47,2.43,-1.94,-0.5,1.41,0.84,-2.22,-0.35,38,0
8700,448.64,1.92,-2.53,1.92,1.4,0.67,-0.67,1.33,164,0
8701,163.51,1.31,2.64,1.58,1.89,-0.59,-2.54,0.61,365,0
8702,118.67,0.93,2.79,-1.87,1.93,-0.52,-0.75,-0.54,229,0
8703,163.82,2.68,-2.17,0.8,0.67,0.95,0.28,0.41,365,0
8704,7.37,0.39,1.53,2.23,-0.6,0.31,-0.7,0.36,274,0
8705,409.74,1.07,-2.2,-1.48,-0.8,0.43,0.83,0.75,53,0
8706,395.48,-4.4,-0.27,0.32,-0.17,-0.11,-1.5,1.73,364,0
8707,433.02,1.85,1.09,0.62,1.89,-0.23,-1.06,-0.35,461,0
8708,161.7,-2.75,-0.87,-2.98,-0.89,0.28,0.51,-0.8,362,0
8709,394.7,-2.23,0.2,-2.38,0.73,0.5,-0.72,0.32,116,0
8710,316.96,0.38,-1.4,-1.54,1.61,-0.61,-2.13,1.37,129,0
8711,143.77,1.46,1.29,-2.63,0.55,0.48,-1.37,1.19,487,0
8712,186.78,1.5,-0.28,-2.1,1.27,0.62,-0.23,1.3,128,0
8713,284.16,-0.15,0.73,1.21,0.55,-0.09,-1.69,0.37,224,0
8714,453.99,-4.97,2.14,-0.34,1.78,-0.18,-0.8,0.84,407,0
8715,58.93,0.07,2.97,-1.31,1.83,0.24,0.35,-0.41,233,0
8716,248.16,-4.45,1.81,-1.14,0.93,0.09,-0.44,0.96,345,0
8717,363.91,-3.67,0.16,-2.81,0.25,-0.31,0.97,1.42,8,0
8718,7.32,-1.99,2.82,-2.66,1.79,0.55,-1.18,0.69,63,0
8719,365.99,-1.7,-0.24,-0.22,1.11,0.92,-2.18,-0.21,498,0
8720,151.44,1.11,1.28,1.36,1.78,0.63,-2.44,1.98,405,0
8721,290.86,-4.82,-0.58,-1.85,-0.58,-0.7,-1.17,0.97,242,0
8722,333.51,-4.26,2.65,-1.5,1.6,-0.22,-2.21,1.27,176,0
8723,305.85,2.67,2.9,-2.15,0.33,0.12,-0.17,1.41,307,0
8724,333.42,-0.87,0.97,2.89,1.47,-0.89,-0.05,-0.66,374,0
8725,490.31,1.06,2.39,-0.64,1.93,-0.63,0.39,0.79,44,0
8726,176.93,2.51,-2.57,1.5,-0.13,-0.34,-1.14,-0.48,427,0
8727,358.01,0.23,-2.27,-0.96,-0.94,0.69,-0.46,1.78,283,0
8728,409.11,1.22,-2.84,-1.25,0.33,0.94,-0.98,1.3,80,0
8729,135.94,1.71,1.88,-2.51,-0.6,0.53,-1.63,-0.44,351,0
8730,8.66,-2.4,-0.98,-1.42,1.68,0.0,-0.08,-0.94,84,0
8731,320.87,-1.08,-0.84,2.9,0.54,-0.23,-1.63,-0.49,374,0
8732,409.14,-2.9,-0.71,1.29,-0.31,-0.37,-1.41,-0.19,304,0
8733,440.28,-2.96,-1.15,2.16,1.05,-0.13,-2.31,1.71,304,0
8734,95.25,2.19,-0.31,-0.44,-0.62,0.54,-1.46,1.65,131,0
8735,467.63,1.88,-0.78,-2.5,-0.2,0.08,-0.21,1.79,24,0
8736,491.51,-2.32,1.84,-0.73,0.48,0.52,-0.62,-0.0,147,0
8737,462.57,-4.45,2.11,1.78,1.47,0.59,-0.64,-0.16,29,0
8738,256.21,2.03,-2.77,1.23,-0.95,0.15,-0.68,-0.82,314,0
8739,127.84,-4.98,0.65,-1.13,0.74,0.1,-0.42,1.88,33,0
8740,482.58,-0.63,-2.38,-0.74,1.57,-0.51,-2.83,-0.63,458,0
8741,123.61,-4.71,0.61,2.09,1.63,-0.61,-2.94,1.31,1,0
8742,148.91,-3.23,-1.21,1.02,-0.33,0.51,0.69,0.15,329,0
8743,44.65,-0.67,1.09,1.39,-0.3,0.12,-1.16,1.25,214,0
8744,19.2,-4.01,-1.84,2.11,-0.27,0.69,0.29,-0.92,95,0
8745,489.0,-4.34,-2.08,0.19,1.46,-0.2,-1.67,0.04,76,0
8746,393.75,-2.14,-0.43,2.0,0.86,0.76,0.38,0.11,342,0
8747,46.91,-0.1,-2.15,0.61,-0.58,-0.72,-0.88,-0.54,268,0
8748,464.86,-2.31,2.2,2.65,-0.65,0.5,0.74,-0.39,293,0
8749,37.79,-4.77,-1.54,1.8,-0.66,-0.27,-1.08,-0.3,74,0
8750,103.13,-3.39,-1.49,0.23,0.44,0.52,-0.15,0.17,235,0
8751,150.12,-3.78,-0.14,-0.97,1.39,0.7,0.53,0.64,349,0
8752,424.14,-1.57,2.94,-0.9,1.78,0.63,-0.64,-0.19,135,0
8753,368.12,-1.96,0.55,-0.56,1.54,0.54,-0.16,0.41,175,0
8754,332.52,0.66,-1.26,-1.18,1.51,0.51,-0.31,-0.84,132,0
8755,319.61,0.31,-0.09,-2.97,-0.75,-0.3,0.33,0.66,450,0
8756,196.4,-1.34,-1.18,1.24,1.31,0.56,-2.76,0.2,43,0
8757,126.6,-2.41,-0.38,1.37,1.81,0.84,-1.45,-0.06,329,0
8758,399.09,-2.04,1.8,1.97,-0.54,-0.93,-2.97,0.13,201,0
8759,195.1,1.22,-2.88,1.55,-0.6,0.83,-0.75,0.03,211,0
8760,34.98,-4.54,2.22,-1.25,1.79,0.83,-1.92,0.74,351,0
8761,36.7,0.36,2.45,-0.55,0.89,0.98,-0.65,1.92,215,0
8762,480.28,-3.6,-2.85,-0.74,1.77,0.17,0.2,1.43,129,0
8763,498.14,1.28,-2.16,0.3,-0.37,0.01,-1.03,-0.75,136,0
8764,186.96,1.55,-1.86,2.42,-0.45,0.66,0.13,1.71,37,0
8765,233.93,-4.62,1.36,2.57,0.76,-0.51,-2.26,1.92,106,0
8766,312.79,1.04,1.47,-0.3,1.06,-0.27,-1.62,0.12,281,0
8767,272.16,-3.43,-1.48,0.94,0.87,0.28,-2.43,1.16,102,0
8768,323.95,2.88,2.43,-1.73,1.92,-0.09,-2.47,-0.51,82,0
8769,511.32,1.2,1.26,-2.01,1.49,0.59,-2.72,1.03,248,0
8770,199.39,-1.32,-0.79,0.65,1.66,0.94,-2.51,-0.16,231,0
8771,118.46,-4.94,2.53,-2.24,1.06,-0.7,-0.09,-0.9,369,0
8772,309.64,-0.02,-2.53,2.75,-0.3,-0.93,-0.07,1.27,483,0
8773,247.33,-3.16,0.14,-2.48,0.69,-0.39,-2.69,-0.72,62,0
8774,364.18,-0.4,-0.75,-0.13,-0.62,0.52,-1.6,1.99,498,0
8775,204.34,-2.19,-2.11,-2.99,1.81,0.81,0.42,-0.96,9,0
8776,323.92,-0.57,-1.37,-1.26,2.0,0.7,-2.51,1.59,353,0
8777,385.39,-1.68,-1.87,-0.59,0.53,-0.59,-2.48,0.38,9,0
8778,391.68,0.92,-0.97,-2.06,0.15,0.25,-1.88,1.65,179,0
8779,49.8,-1.49,-2.04,-2.58,1.87,0.59,-0.56,-0.89,134,0
8780,496.83,2.58,0.37,-0.97,1.64,-0.05,-2.66,-0.84,341,0
8781,64.85,-3.8,2.96,-1.76,1.06,-0.35,0.2,1.71,497,0
8782,108.28,-4.14,0.22,-2.19,0.56,0.16,0.38,1.09,66,0
8783,220.03,-0.65,-1.8,1.72,1.72,0.86,-2.99,1.28,483,0
8784,264.63,2.17,-1.75,-0.17,0.92,0.64,0.63,-0.63,261,0
8785,412.55,-1.32,-1.48,1.48,1.04,0.39,-2.65,1.55,173,0
8786,28.65,2.82,-1.54,-0.87,0.82,-0.05,-2.29,0.98,336,0
8787,238.32,-4.36,0.58,-1.35,0.7,0.16,-1.79,1.47,327,0
8788,171.91,-1.07,-0.07,-0.97,-0.4,0.54,-1.57,1.38,187,0
8789,455.37,2.45,-2.95,1.26,0.2,0.45,0.38,1.11,20,0
8790,256.16,-0.24,-0.35,0.85,1.52,0.51,-1.95,-0.49,460,0
8791,29.82,-3.41,2.85,1.33,-0.63,-0.05,0.9,1.02,325,0
8792,200.56,2.62,-0.54,2.19,0.9,0.49,0.92,0.51,55,0
8793,338.66,1.32,1.43,0.26,0.66,0.26,-1.76,0.59,389,0
8794,307.52,-3.24,2.66,-0.85,1.09,-0.33,-0.7,1.58,217,0
8795,202.5,-0.18,0.86,-2.11,-0.56,0.51,-2.83,0.92,382,0
8796,86.35,-4.97,2.62,1.44,0.57,0.78,-0.32,-0.29,276,0
8797,462.4,-2.46,-2.73,-2.82,-0.06,0.14,-1.0,-0.61,157,0
8798,321.79,1.44,-0.4,2.51,1.18,0.62,-1.19,0.67,337,0
8799,278.05,-4.18,-2.66,1.73,1.14,0.08,-0.77,0.93,358,0
8800,241.09,-0.36,-1.68,0.66,1.66,-0.71,-0.99,1.61,317,0
8801,366.34,-2.13,1.45,-1.19,-0.84,0.66,-2.17,-0.0,243,0
8802,264.6,-0.06,0.62,2.58,-0.1,-0.23,-2.44,1.03,290,0
8803,215.67,-4.0,0.54,0.93,1.69,0.14,0.59,0.64,133,0
8804,239.87,0.23,-0.65,2.91,1.81,0.6,-2.41,-0.41,496,0
8805,463.33,0.15,-2.57,-1.74,-0.29,-0.83,-2.63,-0.18,125,0
8806,350.75,-4.63,-1.32,-2.77,1.25,0.41,-2.97,1.09,211,0
8807,52.67,-1.12,2.38,0.85,-0.14,-0.69,0.15,0.76,367,0
8808,135.66,-2.99,-2.89,-1.7,-0.09,0.75,-1.77,1.76,328,0
8809,252.85,-0.98,0.56,2.59,1.81,0.81,-0.24,0.78,308,0
8810,68.57,-1.73,2.62,-0.61,0.78,-0.35,-1.15,-1.0,173,0
8811,446.59,-4.06,-2.23,1.39,0.34,0.21,0.97,1.37,380,0
8812,480.72,-0.94,0.43,-2.59,0.51,-0.54,0.44,-0.01,313,0
8813,313.79,1.45,1.08,0.86,0.83,-0.48,-0.03,0.7,479,0
8814,269.47,0.75,1.84,-1.08,1.71,-0.93,-1.21,-0.09,321,0
8815,495.69,-2.79,-2.57,2.1,-0.52,-0.19,-1.95,0.49,446,0
8816,74.2,0.5,-0.3,1.03,1.11,-0.29,-1.71,1.85,310,0
8817,340.01,1.09,0.77,-1.28,1.11,-0.73,-0.08,0.17,249,0
8818,114.92,-3.19,-2.11,-2.28,1.05,0.62,0.03,0.77,0,0
8819,472.72,-2.06,1.92,-0.26,0.46,-0.56,0.54,0.82,153,0
8820,294.61,-4.89,2.8,1.05,0.57,-0.3,-0.83,0.68,106,0
8821,138.31,1.54,-0.95,-1.08,-0.32,0.85,0.7,-0.58,92,0
8822,23.3,1.9,0.64,-1.73,-0.08,-0.51,-2.92,-0.09,280,0
8823,138.86,0.44,-1.83,-1.92,1.71,-0.98,-2.51,-0.92,88,0
8824,378.12,0.56,-2.16,0.02,0.5,-0.46,-2.72,-0.23,60,0
8825,235.3,-1.45,-0.4,-2.94,1.33,-0.61,0.85,0.07,275,0
8826,172.89,-1.08,-1.45,-1.97,0.88,0.31,-2.59,-0.55,45,0
8827,57.79,0.74,-0.56,1.91,0.37,0.49,-1.11,-0.6,69,0
8828,95.48,1.13,2.88,-2.26,1.29,-0.25,-1.84,1.81,476,0
8829,189.67,-3.87,1.4,2.16,0.44,-0.76,-2.37,-0.73,419,0
8830,414.66,0.72,-2.82,0.87,-0.99,-0.59,-0.67,-0.34,22,0
8831,437.02,-4.35,0.01,2.1,1.72,-0.59,0.37,1.5,37,0
8832,82.91,-3.71,1.69,2.22,-0.85,0.66,0.54,0.59,186,0
8833,489.55,-3.65,2.03,-1.42,0.46,-0.78,-1.97,0.17,108,0
8834,451.13,-3.78,-0.22,2.25,-0.83,-0.79,-1.74,-0.47,443,0
8835,382.42,-3.91,1.75,1.79,1.05,-0.71,-2.19,1.55,94,0
8836,319.94,1.09,2.06,-1.23,-0.48,0.77,-2.55,0.99,201,0
8837,428.36,0.83,0.85,-1.57,-0.87,-0.46,0.11,-0.77,131,0
8838,154.56,-2.04,-2.97,-2.14,1.27,0.05,-0.9,-0.35,34,0
8839,443.91,2.8,1.0,1.48,1.32,-0.96,-2.85,0.45,90,0
8840,135.74,-3.41,2.74,0.96,-0.99,-0.21,-2.12,0.42,25,0
8841,260.47,0.27,-0.71,-2.21,1.91,-0.55,-0.47,1.42,91,0
8842,255.74,-3.84,-1.36,-0.84,-0.86,0.18,0.1,0.44,109,0
8843,62.19,-0.22,-2.79,1.21,1.71,-0.52,-0.84,-0.56,226,0
8844,498.88,1.84,0.47,0.16,1.21,-0.57,-1.43,0.47,126,0
8845,231.29,0.69,-2.88,0.58,0.44,0.42,0.4,-0.3,135,0
8846,380.08,0.9,-2.76,2.55,-0.95,-0.53,-2.3,1.84,174,0
8847,147.54,0.6,1.33,-0.46,-0.73,-0.92,-0.59,1.59,208,0
8848,409.04,-0.7,0.96,1.15,0.11,-0.79,0.48,-0.29,87,0
8849,437.11,-3.45,-1.64,-0.99,-0.79,0.48,-1.25,1.31,284,0
8850,294.0,-3.95,0.23,-2.71,-0.84,0.66,0.63,1.65,351,0
8851,489.03,0.47,-0.06,-0.95,1.92,-0.31,0.8,-0.62,161,0
8852,242.56,0.55,-0.58,-2.57,0.72,-0.04,-1.79,-0.45,314,0
8853,86.69,1.64,2.23,-1.38,-0.99,0.1,-1.31,-0.29,31,0
8854,437.34,1.12,0.73,-1.99,-0.44,0.84,-2.93,-0.65,375,0
8855,478.06,-3.07,1.06,2.06,-0.46,-0.14,-1.13,0.24,48,0
8856,203.64,1.25,0.18,-1.14,-0.68,0.69,0.28,1.4,282,0
8857,393.12,-3.99,1.55,-2.95,1.74,0.43,0.11,1.84,47,0
8858,8.98,1.0,-1.74,-2.39,0.52,-0.96,-2.28,1.98,53,0
8859,257.39,-0.72,-0.75,0.41,-0.04,0.41,-1.07,0.68,447,0
8860,122.37,2.13,2.17,0.11,0.46,-0.19,-2.65,0.21,344,0
8861,4.21,1.86,-1.07,1.67,1.63,0.43,-0.04,-0.09,489,0
8862,203.33,-3.77,-2.83,-1.42,0.14,0.17,-1.7,1.53,26,0
8863,464.42,-1.0,-2.87,-0.14,0.02,0.7,-2.74,0.64,422,0
8864,432.17,-0.28,0.65,-0.54,-0.47,-0.4,-2.44,-0.93,417,0
8865,416.83,-4.43,2.7,-2.31,1.5,-0.81,-0.66,1.77,284,0
8866,274.5,2.42,-0.06,-2.63,1.38,-0.09,-1.65,-0.59,90,0
8867,365.98,-2.98,2.04,2.93,0.55,0.0,-2.45,-0.29,445,0
8868,410.68,-1.54,-2.88,0.29,0.31,-0.78,-0.84,0.49,426,0
8869,66.07,-3.58,0.28,-1.61,1.76,-0.44,-0.06,1.9,428,0
8870,31.26,-1.93,-2.08,1.75,-0.12,-0.06,0.69,1.94,12,0
8871,103.73,-1.08,-0.84,-0.7,0.52,-0.74,-2.01,1.37,119,0
8872,346.68,2.5,2.71,2.52,1.24,0.25,-0.3,1.2,79,0
8873,154.15,0.83,1.5,-0.27,1.34,0.81,-1.91,1.96,412,0
8874,308.04,-2.86,-2.19,-2.82,-0.08,-0.93,-1.78,1.04,45,0
8875,264.37,-4.92,2.12,0.44,-0.46,0.31,-1.36,1.66,249,0
8876,340.03,-3.23,-1.85,-0.56,1.72,0.48,0.08,1.76,466,0
8877,18.55,-2.87,1.96,1.1,1.61,-0.88,-0.46,1.65,59,0
8878,173.49,-0.39,0.71,1.84,0.61,0.8,0.28,0.47,111,0
8879,439.18,-1.8,-2.81,-2.55,1.72,0.68,-2.04,0.54,10,0
8880,27.89,-1.66,1.66,1.96,0.08,-0.08,-1.34,-0.67,215,0
8881,414.8,-0.42,1.08,1.02,0.23,-0.42,-0.38,0.53,406,0
8882,120.15,-2.53,-0.84,-0.85,0.4,-0.27,0.72,1.75,101,0
8883,203.83,-4.15,0.03,2.14,0.45,0.02,-1.36,1.72,216,0
8884,503.36,-1.61,1.25,2.36,-0.53,0.89,0.37,-0.11,4,0
8885,22.13,2.76,-0.36,2.82,0.54,0.95,-0.31,1.45,271,0
8886,148.24,-3.23,1.55,2.52,1.21,0.69,-0.88,-0.98,15,0
8887,450.23,1.06,-1.18,-2.58,1.03,-0.82,-1.89,1.86,186,0
8888,240.21,-1.22,-1.29,1.26,-0.74,0.13,-2.15,1.05,389,0
8889,445.56,-1.72,1.49,0.99,1.05,0.68,-2.78,-0.04,481,0
8890,481.19,-3.17,-0.28,-1.19,-0.1,-0.85,0.43,0.93,51,0
8891,465.76,1.77,0.69,1.96,0.17,-0.22,-2.9,0.18,145,0
8892,406.08,-1.75,2.66,1.84,1.02,-0.79,-2.96,-0.92,192,0
8893,266.3,-3.14,2.21,1.83,1.64,0.36,-1.84,0.32,105,0
8894,475.67,-3.75,0.39,1.63,-0.74,-0.08,-2.3,0.71,181,0
8895,288.9,-0.82,0.38,2.01,0.88,0.89,-0.34,1.09,132,0
8896,382.42,-0.43,-1.71,-0.8,-0.3,0.38,-1.14,1.77,390,0
8897,508.38,-3.13,1.07,1.72,-0.97,0.18,-0.16,1.35,325,0
8898,32.7,2.03,2.38,-2.33,0.68,0.09,-0.53,-0.87,374,0
8899,40.73,-1.61,-2.56,2.08,-0.74,0.01,0.77,0.93,341,0
8900,39.88,0.15,-0.62,0.48,0.32,0.17,0.71,-0.41,24,0
8901,165.77,-1.5,2.73,-1.31,1.39,0.32,-1.81,1.67,84,0
8902,417.54,2.32,2.92,-0.13,1.68,-0.36,-0.8,1.38,196,0
8903,169.94,1.18,-0.07,0.26,1.5,-0.48,-1.3,-0.41,242,0
8904,259.91,1.49,-1.95,0.09,0.84,-0.56,-0.47,1.96,497,0
8905,277.37,-0.91,-0.22,2.69,-0.38,-0.83,-0.55,1.7,479,0
8906,195.06,1.5,0.12,1.58,0.65,0.8,-2.15,-0.19,489,0
8907,435.78,2.42,-3.0,-1.78,-0.29,-0.15,-1.82,0.71,294,0
8908,33.29,-4.15,-2.69,1.68,-0.51,0.52,0.41,-0.08,131,0
8909,358.62,-1.01,2.43,-0.4,0.97,-0.5,-1.94,0.84,37,0
8910,468.03,-2.21,-0.8,1.42,0.21,-0.89,0.1,0.11,23,0
8911,33.01,-1.02,1.9,0.03,1.96,0.24,0.59,-0.92,222,0
8912,173.27,-1.01,-2.55,1.99,-0.64,-0.5,-0.34,-0.01,272,0
8913,157.69,0.03,0.87,-0.97,1.37,0.03,-2.46,1.94,396,0
8914,112.35,-0.78,-0.35,0.16,-0.29,0.92,-0.29,-0.75,7,0
8915,344.98,-1.33,-1.0,-0.66,0.13,-0.22,-2.66,-0.09,493,0
8916,392.75,2.48,2.83,-1.63,1.44,-0.89,0.57,0.93,106,0
8917,226.46,-1.7,1.16,1.19,0.42,-0.57,-0.1,-0.02,55,0
8918,165.42,-2.51,2.3,-2.65,-0.15,0.57,0.42,-0.97,294,0
8919,477.09,-0.28,0.18,-1.68,-0.65,-0.68,-2.57,1.77,449,0
8920,245.47,0.18,1.91,-0.35,0.88,0.89,-1.04,-0.94,291,0
8921,396.01,-3.85,2.86,1.24,1.39,-0.32,-1.28,1.71,361,0
8922,171.76,1.42,2.78,-0.72,0.46,-0.13,-2.07,0.39,104,0
8923,512.52,-3.9,-0.49,-1.85,-0.72,-0.66,-1.71,1.13,44,0
8924,290.96,-1.9,1.47,0.29,-0.67,0.99,-0.87,0.19,426,0
8925,390.92,2.41,2.32,-2.73,1.83,0.33,-1.51,0.9,387,0
8926,350.63,-2.8,0.18,0.58,1.1,0.71,-2.06,0.31,187,0
8927,475.69,-4.59,0.76,0.58,1.78,0.0,-0.27,0.57,69,0
8928,341.01,1.63,2.15,0.91,0.22,-0.13,-0.52,1.72,377,0
8929,421.23,2.06,-1.56,0.26,1.66,-0.0,-1.28,0.02,321,0
8930,240.84,-2.35,1.8,-1.51,-0.48,-0.83,0.28,0.08,166,0
8931,67.82,1.16,0.23,1.68,-0.05,0.9,0.21,1.29,364,0
8932,27.65,0.68,1.2,1.2,0.19,0.49,-2.33,0.57,386,0
8933,275.32,-0.27,-0.95,-1.33,1.27,-0.64,0.02,1.5,327,0
8934,286.19,-2.25,-2.44,-2.64,-0.4,-0.87,-1.59,0.94,103,0
8935,241.65,1.18,2.43,-2.13,1.79,-0.96,-2.92,1.97,201,0
8936,225.3,0.66,-1.48,-2.93,0.42,0.71,-2.22,1.05,301,0
8937,279.11,-1.62,1.69,-1.97,0.7,0.71,-2.48,-0.68,494,0
8938,131.18,-3.29,-1.6,-0.76,0.26,0.47,0.37,1.06,204,0
8939,291.23,-0.36,-1.46,2.4,0.62,-0.03,-0.59,1.27,400,0
8940,303.47,0.01,-1.95,-0.05,1.81,0.25,-0.99,-0.14,97,0
8941,92.39,-2.13,-1.09,2.24,1.73,0.36,-0.38,-0.34,409,0
8942,127.1,2.39,-1.39,-0.96,1.3,-0.23,-2.7,1.59,32,0
8943,208.68,2.03,-2.86,-0.07,1.84,-0.46,-0.57,-0.91,99,0
8944,31.15,2.67,-0.5,0.13,-0.77,-0.87,-0.82,-0.61,260,0
8945,434.85,2.73,-0.48,0.7,1.89,0.37,-0.1,0.67,17,0
8946,493.2,2.74,1.68,-1.32,1.12,0.02,-2.32,-0.87,402,0
8947,278.65,-1.39,-2.91,-1.99,-0.01,0.52,0.53,1.63,24,0
8948,432.36,2.89,-2.44,1.05,-0.98,-0.07,-0.4,1.03,66,0
8949,224.59,-0.35,-2.7,-1.05,0.92,-0.84,0.11,1.27,420,0
8950,435.94,1.72,-2.45,-1.73,-0.41,-0.11,-0.85,1.46,32,0
8951,337.19,-1.97,2.83,2.42,-0.94,0.86,-0.63,0.09,258,0
8952,475.0,-4.27,1.96,0.3,0.58,0.42,-2.52,-0.57,267,0
8953,156.9,-4.5,-2.33,-0.7,0.4,-0.89,-0.57,-0.43,356,0
8954,236.24,2.13,1.62,-0.3,-0.44,-0.82,-2.0,-0.67,410,0
8955,129.38,-1.69,-2.03,1.92,1.71,0.11,-1.37,-0.71,261,0
8956,292.12,-3.49,-1.13,-1.76,1.92,-0.02,-0.71,0.69,421,0
8957,172.14,-4.83,1.55,1.43,1.9,-0.08,-2.54,-0.95,73,0
8958,469.02,1.97,0.6,1.76,-0.19,-0.68,-2.58,1.54,375,0
8959,466.15,0.82,-0.55,0.37,1.74,-0.54,0.0,0.4,422,0
8960,121.66,-2.42,1.56,-1.38,-0.49,0.78,-2.26,0.91,495,0
8961,296.07,-1.63,1.0,-2.91,1.4,-0.23,-1.15,-0.23,126,0
8962,63.32,1.96,2.3,2.6,0.71,0.58,0.8,1.75,381,0
8963,195.19,-0.01,-1.76,-1.26,-0.08,0.34,-0.38,0.64,485,0
8964,198.98,-0.2,-0.14,-2.65,-0.99,0.77,-1.73,0.96,493,0
8965,125.68,3.0,0.35,-2.69,-0.8,-0.43,-1.71,-0.6,203,0
8966,23.1,-0.06,-0.31,2.47,1.0,-0.39,-2.88,1.75,415,0
8967,462.66,-3.9,-1.07,-1.1,-0.77,-0.45,-2.55,1.77,458,0
8968,408.54,-2.69,-1.44,0.75,0.53,0.15,-0.58,0.56,397,0
8969,52.75,-4.95,-1.1,-2.41,1.51,0.52,-2.37,0.28,192,0
8970,257.97,1.97,2.88,1.61,1.78,-0.49,-0.44,1.43,96,0
8971,145.68,-2.03,-1.25,-1.21,1.38,-0.88,-1.59,-0.27,397,0
8972,54.15,-4.18,0.81,1.81,1.49,0.92,-1.55,-0.17,9,0
8973,380.43,1.32,-0.38,-1.43,1.7,-0.02,-1.78,1.47,466,0
8974,30.09,-1.17,1.0,1.8,1.93,0.68,-1.59,-0.18,164,0
8975,10.79,-4.4,1.6,0.42,1.79,-0.72,0.53,-1.0,451,0
8976,46.46,-0.83,0.16,-2.75,-0.37,0.22,-0.85,0.71,352,0
8977,29.88,-1.88,-0.34,-1.89,1.18,0.26,-2.18,0.5,471,0
8978,507.8,-4.34,1.77,1.62,-0.47,0.96,-0.13,1.79,80,0
8979,343.53,2.88,-1.62,-0.87,-0.89,-0.13,0.77,0.1,260,0
8980,92.99,-4.15,1.02,-0.64,1.67,0.57,-0.09,0.65,342,0
8981,64.43,1.48,-0.47,0.29,-0.67,0.79,0.67,1.61,162,0
8982,276.92,2.27,1.78,1.08,0.72,0.99,0.67,0.3,108,0
8983,353.61,-1.21,1.45,-2.06,1.13,-0.86,-0.51,0.21,321,0
8984,478.22,-3.64,-2.67,-0.62,1.26,-0.35,-1.7,0.23,413,0
8985,376.69,-4.38,1.63,-0.71,1.93,0.22,-1.06,1.57,253,0
8986,336.12,-4.86,-0.33,0.37,-0.78,0.36,-1.1,-0.2,302,0
